"Run","Model","Dataset","Train_RMSE","Train_MAE","Train_R2","Test_RMSE","Test_MAE","Test_R2"
21,"M5","abalone",0.0748515958523548,0.0520591876343834,0.581669403359389,0.0757295769256845,0.0519766190807989,0.558042706889946
21,"M5E","abalone",0.0752424692182645,0.0521869802404761,0.577288969769683,0.075894695781612,0.0523803256329859,0.556113340781696
21,"M5","auto",0.0693934497198561,0.0503113524460686,0.888905371396558,0.091193359492371,0.0678905938298274,0.800697726728008
21,"M5E","auto",0.0677406990701893,0.0471549720399122,0.894134255998659,0.0897304641234064,0.0676239897774922,0.807040728676018
21,"M5","bos_housing",0.0573374031110874,0.0419010303555132,0.919196195886548,0.066319360816622,0.0467220528154332,0.905705126131438
21,"M5E","bos_housing",0.0511476177691928,0.0373351910919549,0.93570064882776,0.0527406504231796,0.0409235789995308,0.94036539004446
21,"M5","cali_housing",0.089559463382218,0.0578363577333123,0.857714295049214,0.099077195110285,0.0638145852791306,0.830345471425889
21,"M5E","cali_housing",0.0832335090644682,0.052810934263733,0.877104858608527,0.0914551115476626,0.0577367832252389,0.855444700448349
21,"M5","CASP",0.196615436470003,0.137125228041585,0.544367966096315,0.209720864499789,0.145167074780871,0.482711495049893
21,"M5E","CASP",0.175596255184144,0.123949604532505,0.636579412317573,0.186518864293613,0.131390989942045,0.590838206154439
21,"M5","elevators",0.0315553165160891,0.0233139551279597,0.902898758416628,0.0349192165858766,0.0255411397051968,0.8869607252079
21,"M5E","elevators",0.031446707068894,0.0232685032841845,0.903566028730102,0.0333792194905085,0.0247189253794561,0.896711318457334
21,"M5","fried",0.0324099949593356,0.0257620132477375,0.957766494904079,0.0333476628907635,0.0265739019403415,0.954359345711575
21,"M5E","fried",0.0315087394990994,0.0250830616729447,0.960082690737615,0.0322629912373462,0.0256204670318048,0.957280091200951
21,"M5","machine",0.0211663456962756,0.0140358530369961,0.980464378553403,0.0309538155304689,0.0205654130609414,0.849254791202496
21,"M5E","machine",0.0278309945289002,0.0160689559461572,0.966225190108636,0.0261149382814976,0.0184433712747135,0.89270162492509
21,"M5","MV",0.000273243097001757,0.000134484236064124,0.999998649923332,0.000249935385886619,0.000131518663546664,0.999998881136669
21,"M5E","MV",0.000225016010586865,0.000123645291940077,0.999999084439864,0.000229151946747213,0.000124405836324582,0.999999059478675
21,"M5","servo",0.0522885929515658,0.0261406931367563,0.943347339287119,0.0456364006724542,0.0336955979396917,0.917325993758639
21,"M5E","servo",0.0522885929515658,0.0261406931367563,0.943347339287119,0.0456364006724542,0.0336955979396917,0.917325993758639
22,"M5","abalone",0.0740815340701811,0.0521167760786011,0.591716473404999,0.0745111163149394,0.0523678623139858,0.539960813427504
22,"M5E","abalone",0.0739663617897714,0.0516965253368691,0.592984978244675,0.0742706148028059,0.0516234448463519,0.542925782077691
22,"M5","auto",0.0653910905869601,0.0468173940776745,0.902707263740291,0.0873357554218626,0.0714142934865823,0.743579241865849
22,"M5E","auto",0.0651924133425763,0.0460970941367569,0.903297573144659,0.0711103366871538,0.0579068807877938,0.830005649884963
22,"M5","bos_housing",0.0577181131012426,0.0377539067852287,0.916425174074166,0.0752375205747898,0.0595756195326516,0.832430899571841
22,"M5E","bos_housing",0.0505814545107707,0.0372347690606012,0.935814953772946,0.0669446946894401,0.052816153334896,0.867334707618538
22,"M5","cali_housing",0.0901479158889847,0.0579246126294436,0.856788275887943,0.0995994736621192,0.0643878060208622,0.815148339886148
22,"M5E","cali_housing",0.0822670910572391,0.0525557712821739,0.880733225641542,0.0937646803296469,0.0592262583924906,0.83617211555429
22,"M5","CASP",0.194987441853901,0.135299585760131,0.551715735085681,0.206806628273754,0.143625718854653,0.505147913115148
22,"M5E","CASP",0.174814787388044,0.123286370867796,0.639673216743746,0.186123521527737,0.131768364237768,0.599180335719839
22,"M5","elevators",0.0318098223328982,0.0236170795515335,0.903321813032101,0.0322513027138682,0.0241790886571568,0.898746318074909
22,"M5E","elevators",0.0316575477493411,0.0231217746961829,0.904245200409737,0.0318941052995227,0.0235052732891203,0.900976756199292
22,"M5","fried",0.0325030252798428,0.0257418699001862,0.957317413418407,0.0336094549221555,0.0266844948456704,0.954290440425923
22,"M5E","fried",0.0313905357270663,0.0249652556753335,0.960189226659028,0.0321087349317832,0.0255590051683506,0.958281326760945
22,"M5","machine",0.0248377819261985,0.0161191944886587,0.950858553146334,0.110391647047724,0.0605016652376974,0.78944413369874
22,"M5E","machine",0.023983403047921,0.0161946255785047,0.954181176699291,0.0935820025093893,0.0458527015510648,0.848685834164077
22,"M5","MV",0.000293635216674678,0.000131262906056585,0.999998443700646,0.000336831992404237,0.00013441232517052,0.99999794451759
22,"M5E","MV",0.000267181352588706,0.000125519933959394,0.999998711485994,0.000291954783335148,0.000126938947005394,0.999998455747595
22,"M5","servo",0.0683542083851176,0.0393054172810686,0.902287061535775,0.0670464237639235,0.0449852921629645,0.933213101224291
22,"M5E","servo",0.0683542083851176,0.0393054172810686,0.902287061535775,0.0670464237639235,0.0449852921629645,0.933213101224291
23,"M5","abalone",0.0758661397638137,0.0530081943033349,0.563704341821995,0.072102982764758,0.0510791805957941,0.625801280334231
23,"M5E","abalone",0.0753197634983162,0.0524799746747973,0.569965981054798,0.0723604226041079,0.0503752243412902,0.623124397030388
23,"M5","auto",0.0713051404014527,0.0510847236042804,0.876345865212023,0.0849705612924304,0.0646141415413924,0.826328677533485
23,"M5E","auto",0.0649912622126057,0.0467149486922021,0.897274820808017,0.0801900705348881,0.056850344042762,0.84532065365844
23,"M5","bos_housing",0.0569062484423888,0.0423423675939706,0.926159569109059,0.0747530661698914,0.051525582864978,0.862371190150513
23,"M5E","bos_housing",0.0532513536032858,0.0390113034191527,0.93534001278145,0.0664456239265707,0.0447159810393464,0.891261309151835
23,"M5","cali_housing",0.0898703873990128,0.0580496151368422,0.857652733563312,0.103586141304867,0.0652661745144103,0.806030671614762
23,"M5E","cali_housing",0.0829356318546081,0.0529958838275838,0.878773317749593,0.0946789472542615,0.0592248480187225,0.83795464304113
23,"M5","CASP",0.196121782267229,0.138309228252127,0.54612289600579,0.213817309036159,0.149047711289282,0.463157852639469
23,"M5E","CASP",0.1754950085083,0.124178094291354,0.63657386967863,0.191661017094267,0.13456418804623,0.56865133041783
23,"M5","elevators",0.0321810309439649,0.0234052615367716,0.898287255381851,0.0328478251041095,0.0241442897365547,0.901737880126029
23,"M5E","elevators",0.032083404834304,0.0232922997404097,0.898903441840228,0.0316846772751591,0.0234341592972336,0.908573632317814
23,"M5","fried",0.0326239981368371,0.0258490917987587,0.957024524123658,0.033366185653831,0.0265262926933977,0.955260268800764
23,"M5E","fried",0.031446280909236,0.0249815953485695,0.960071324289655,0.0318156086141172,0.0253946614556851,0.959321894577498
23,"M5","machine",0.0259456648556188,0.0162230254111027,0.95540865390773,0.033967783616926,0.0204659622678018,0.843931139913696
23,"M5E","machine",0.0254753315421614,0.0164949357527386,0.957010671213961,0.0284809012105881,0.0180177653566266,0.890279117357288
23,"M5","MV",0.000283421207669057,0.0001304530023404,0.999998540181784,0.000292795146363855,0.000131512875816719,0.9999984742031
23,"M5E","MV",0.000197065022531164,0.000122103591548652,0.999999294246266,0.000257000109964424,0.00012978913318179,0.999998824464902
23,"M5","servo",0.049069355407598,0.0241309268989082,0.951507203373158,0.0809867349517728,0.0439999925948785,0.915289398253681
23,"M5E","servo",0.049069355407598,0.0241309268989082,0.951507203373158,0.0809867349517728,0.0439999925948785,0.915289398253681
24,"M5","abalone",0.076367068870218,0.0529899386165086,0.56941569980159,0.0702270675115541,0.0492857696688387,0.571922911523113
24,"M5E","abalone",0.0761852368341389,0.0527422982220846,0.571463724194472,0.0695436739571084,0.0488812562208101,0.580213780728186
24,"M5","auto",0.0632176239024487,0.046440588259588,0.912014355990909,0.0933949567793342,0.0638814069050229,0.764954280475421
24,"M5E","auto",0.0639329690695339,0.0466550763846598,0.910011869856626,0.0841069136836296,0.0595153819096914,0.809379813919388
24,"M5","bos_housing",0.0486909034654865,0.0364823420753147,0.940528075803838,0.0871767083417621,0.0629777836916493,0.840040118286749
24,"M5E","bos_housing",0.0501607655920261,0.0357330451974373,0.936883248712504,0.084688817550305,0.0611703122207542,0.84903986371331
24,"M5","cali_housing",0.0895586748962271,0.0576699236197494,0.858767526416853,0.10028799229951,0.0640847026413559,0.820309603217051
24,"M5E","cali_housing",0.0819939694202259,0.0523363677352411,0.881618709387744,0.0926219010893769,0.0579193388950053,0.846730981960742
24,"M5","CASP",0.196519627244045,0.135802752941017,0.545181477290058,0.206746944306426,0.143020383420379,0.494594905378911
24,"M5E","CASP",0.17483474309491,0.123636188673889,0.640017192860686,0.185099742273513,0.131106643219603,0.594889924544051
24,"M5","elevators",0.0319563479371825,0.0237086884757336,0.900479056102696,0.0327643683261966,0.0242185221220611,0.89196122546579
24,"M5E","elevators",0.031561936898421,0.0233988965370887,0.902920507191407,0.0318277922123824,0.0236152946625643,0.898049566054583
24,"M5","fried",0.0326623831288836,0.0259393294085342,0.957058951480254,0.0340211956422323,0.026939589230187,0.952843402986556
24,"M5E","fried",0.0315230363037318,0.0250927733764115,0.960002486704135,0.0327773279059782,0.0258766732730725,0.956228603351247
24,"M5","machine",0.0354530618766249,0.0200238164787721,0.910884632486259,0.0288276335942497,0.0223764917942566,0.98722825469569
24,"M5E","machine",0.0253120430257738,0.0161162283256564,0.954574522074816,0.0449531367257199,0.0257946607531794,0.96894351754934
24,"M5","MV",0.000309433004363799,0.000132154650765756,0.999998273194246,0.000330661489117495,0.000133839321423493,0.999998003167208
24,"M5E","MV",0.00025026975157356,0.000122672867956486,0.99999887039412,0.00026286869959621,0.000122368526722515,0.999998738020736
24,"M5","servo",0.034473363470661,0.0218178765491217,0.976948155107734,0.112412721112601,0.0522009486593446,0.631237059911773
24,"M5E","servo",0.034473363470661,0.0218178765491217,0.976948155107734,0.112412721112601,0.0522009486593446,0.631237059911773
25,"M5","abalone",0.0748444217970323,0.0518828566225275,0.584520725034395,0.0742567788898457,0.0530485799300573,0.537816567901388
25,"M5E","abalone",0.0744335934199249,0.0516602511331296,0.589069419599235,0.073952611136268,0.0527528967996085,0.541595169034857
25,"M5","auto",0.0768940422259534,0.0556758501194493,0.86466954648606,0.0779881931212977,0.0516352338876997,0.862983792822924
25,"M5E","auto",0.0705504999211595,0.0498788333997112,0.886077280260146,0.075937856933163,0.0523813125517841,0.870093495290885
25,"M5","bos_housing",0.080150634466011,0.0525898050512551,0.845538106596547,0.0784598080008515,0.0574420986991692,0.865694673711008
25,"M5E","bos_housing",0.055783147102403,0.0404983622318514,0.925180732979995,0.0631201479837288,0.0451055382000595,0.913076987156364
25,"M5","cali_housing",0.0896391310346727,0.0573736771816556,0.857930329031211,0.110518921882797,0.0684212134264374,0.780363078688673
25,"M5E","cali_housing",0.0822782325203508,0.0522785311766081,0.880305000721147,0.102371605636301,0.0626549133619489,0.811552188569903
25,"M5","CASP",0.196709305015597,0.135700315408999,0.544488821580413,0.209439062087587,0.144163960072951,0.479701154345841
25,"M5E","CASP",0.174436483999097,0.123142259511564,0.641801403552728,0.187712099184127,0.132169146597724,0.582052216344794
25,"M5","elevators",0.0319548543288881,0.0235518798421628,0.901890808880731,0.0351149800160102,0.0248688436970417,0.871584094656016
25,"M5E","elevators",0.0309257683789808,0.0228186865071643,0.908108147103823,0.0329088212016891,0.0234641475347099,0.887213110678374
25,"M5","fried",0.0329027158697285,0.0261207081524042,0.956382931528512,0.0329379088340178,0.0262328731599682,0.955415234819057
25,"M5E","fried",0.0316965274005434,0.0252094809906581,0.959522251491801,0.0314198430721184,0.0250443671241988,0.959430237947104
25,"M5","machine",0.0354425030965963,0.0201899903623363,0.945791969784325,0.0437889810928779,0.0245621979985258,0.62404495463166
25,"M5E","machine",0.02374362368285,0.016043226416854,0.975671862859173,0.0367482877801687,0.0227593703777258,0.735222879298442
25,"M5","MV",0.000290166116612227,0.0001331440259746,0.999998474391947,0.000355829927591982,0.000135006111359483,0.9999977340294
25,"M5E","MV",0.000216969764320196,0.00012199472948373,0.999999147002002,0.000237204867026488,0.000122346772104108,0.999998993030033
25,"M5","servo",0.0687260819323697,0.0397974098078623,0.908639752136013,0.0721040556754066,0.049974356483328,0.879829817478227
25,"M5E","servo",0.0687260819323697,0.0397974098078623,0.908639752136013,0.0721040556754066,0.049974356483328,0.879829817478227
26,"M5","abalone",0.0737446708433799,0.0512865832746959,0.590186444371705,0.0798506159935837,0.0561946991268324,0.520408649840107
26,"M5E","abalone",0.074534203654104,0.051862100759611,0.581364293098827,0.0803408509811452,0.0564891280694238,0.514501765302442
26,"M5","auto",0.0722060225965853,0.0523731525361877,0.882425497512969,0.0673333587682135,0.0473645191643833,0.887836001184839
26,"M5E","auto",0.0712966644334927,0.0511032968536393,0.885368301302977,0.0639206391966514,0.0455670951628872,0.89891769305933
26,"M5","bos_housing",0.0543148006947528,0.0390116142666396,0.926893111386689,0.0591469576085939,0.0472076624820175,0.927285621026387
26,"M5E","bos_housing",0.0512857506839644,0.0371801389825845,0.93481985023012,0.0561084686974944,0.0432587678973971,0.934564667895167
26,"M5","cali_housing",0.0903430090303585,0.058533094595121,0.855928508061344,0.0990671857698944,0.0633422208355198,0.825465570155999
26,"M5E","cali_housing",0.0833823699326913,0.0531448779852592,0.877273762453376,0.0893815427404926,0.0566836583006656,0.857925167628693
26,"M5","CASP",0.196147216587434,0.136215839726341,0.545424364471342,0.20493283274907,0.142071235531539,0.513859537994422
26,"M5E","CASP",0.175310278435419,0.123556128457976,0.636874611626269,0.186357213704824,0.131207009716638,0.597995328438011
26,"M5","elevators",0.0318575779227961,0.0234474499643605,0.901511429112866,0.032971001867205,0.0245030586959678,0.887585330845127
26,"M5E","elevators",0.0314190872065517,0.0230381211703367,0.904203982436895,0.0323496946965647,0.023729803105398,0.891782107640552
26,"M5","fried",0.0329591447669438,0.0261187169981512,0.956188064417588,0.0339851092827672,0.027139965934526,0.953462530096086
26,"M5E","fried",0.0315930329984958,0.0251140923503476,0.959744686360086,0.0323998368364645,0.025938139187428,0.957702853150188
26,"M5","machine",0.0356814251674529,0.0203486128399704,0.944213115063543,0.0662904819883279,0.0286768923637333,0.437422322514829
26,"M5E","machine",0.0222341422444172,0.014944078583166,0.978338502026869,0.0589722212584112,0.0283952782383667,0.554779539031485
26,"M5","MV",0.000314747870037365,0.000137849880261757,0.999998205581999,0.000462738821165958,0.000147264227717237,0.9999961347852
26,"M5E","MV",0.000226382226385272,0.000124405453811394,0.999999071712139,0.000271443658386677,0.000128250822310536,0.999998669970843
26,"M5","servo",0.0463064035323038,0.0250230162829877,0.960338263307881,0.0763070394163912,0.037065768832023,0.878819408781745
26,"M5E","servo",0.0463064035323038,0.0250230162829877,0.960338263307881,0.0763070394163912,0.037065768832023,0.878819408781745
27,"M5","abalone",0.0751675237101307,0.0523355756778983,0.566755685622074,0.0749823624024575,0.0531594819903007,0.586669625530334
27,"M5E","abalone",0.0754091736824177,0.052035681270348,0.563965604037151,0.0751353082320578,0.0530826074726274,0.584981718432529
27,"M5","auto",0.0765487712847799,0.0542862154854875,0.861930586474722,0.0834320678308578,0.0602730536925877,0.820153027966413
27,"M5E","auto",0.0648551668293064,0.0469290097164632,0.900891661917553,0.0769945919439704,0.0563947670954339,0.846835697145371
27,"M5","bos_housing",0.0591837788066189,0.0402112510691759,0.915847181973496,0.11694554497089,0.0666664543715437,0.670542957906636
27,"M5E","bos_housing",0.049144902961378,0.0359629080844562,0.941974319037088,0.108080912574842,0.0655209928371158,0.718596537547471
27,"M5","cali_housing",0.0901404366238686,0.0582456304979238,0.857161513269536,0.0971038567261001,0.0622781301416744,0.820780124333022
27,"M5E","cali_housing",0.0834829608821828,0.053397298279897,0.877481516316815,0.0886229703202223,0.0560068509293657,0.850718559624815
27,"M5","CASP",0.195964522036253,0.135688637387971,0.547510108453205,0.209413850389367,0.144890803320119,0.480694432286093
27,"M5E","CASP",0.174526548372133,0.123209646089709,0.641097093100229,0.187864046407061,0.133869316524897,0.582073875578761
27,"M5","elevators",0.0318844623981769,0.0233950871907253,0.902409698751256,0.032547476001239,0.0241319765840725,0.898618769048486
27,"M5E","elevators",0.031525228290213,0.0231259935619808,0.904596360764315,0.0313922987530591,0.023444257223997,0.905687519627019
27,"M5","fried",0.032652056150572,0.0258964697040425,0.956823332298814,0.0339282758920777,0.0270098191204799,0.953761581022384
27,"M5E","fried",0.0312481622598704,0.0248400310047223,0.960456326281813,0.0322515330897961,0.0257289709550621,0.958218875773386
27,"M5","machine",0.038545991714073,0.0218985778742086,0.937790674710754,0.0339825908190067,0.0208666175025473,0.42608151942909
27,"M5E","machine",0.0268790206101916,0.0175753298704181,0.969750101325763,0.0371094970696996,0.0225788336106096,0.315604139284492
27,"M5","MV",0.000298356986423321,0.000133348939265896,0.999998383949658,0.000378695710806784,0.000137674442012896,0.999997484633892
27,"M5E","MV",0.000211762025015814,0.000122251814783371,0.99999918589837,0.000270166712356987,0.000126880550117187,0.999998719781472
27,"M5","servo",0.0444957750308409,0.0261913211174392,0.96016519930854,0.0840707689964306,0.0513635608014244,0.791427614120914
27,"M5E","servo",0.0444957750308409,0.0261913211174392,0.96016519930854,0.0840707689964306,0.0513635608014244,0.791427614120914
28,"M5","abalone",0.0760867604956937,0.0529594743529473,0.569153848335987,0.0768282780962193,0.0530253816739753,0.572815932257116
28,"M5E","abalone",0.0760668344713151,0.0527621494958883,0.569379483563853,0.0776353643486561,0.0533664962499621,0.563793594752072
28,"M5","auto",0.0701076916786794,0.0500513060714427,0.886994511756413,0.0755731443619906,0.0539831140602441,0.865812075003363
28,"M5E","auto",0.0642586018631079,0.0461941835717462,0.905064040555801,0.0786355401545643,0.0530924761334543,0.854716530884114
28,"M5","bos_housing",0.0621997213259569,0.0455657305874185,0.909209379609754,0.069421773966505,0.0476033004117655,0.884395122584604
28,"M5E","bos_housing",0.0586241461713341,0.0413300982044397,0.919347623856244,0.0517207329121545,0.0364583504089603,0.935832652959826
28,"M5","cali_housing",0.0900154057572971,0.0577829619090751,0.857562798183206,0.0991865741926316,0.0637089948989629,0.824895758628427
28,"M5E","cali_housing",0.0827728057126082,0.0526977310090166,0.879561566133979,0.0901253337424365,0.0568660795513979,0.855427844301871
28,"M5","CASP",0.196857424027802,0.136157186286599,0.542115461437659,0.209505117772875,0.14493525855792,0.48939397231328
28,"M5E","CASP",0.175602693168561,0.123745182203538,0.635653394471146,0.189601526773102,0.133535766294215,0.581803566194099
28,"M5","elevators",0.0320328073278433,0.023438620345781,0.901335061040052,0.0331583765622478,0.0241064835504696,0.886825250613994
28,"M5E","elevators",0.0311943771009017,0.0228861259453812,0.906432401222587,0.0328760075373849,0.0236952395552063,0.888744583075102
28,"M5","fried",0.0326470377304653,0.0259445615193219,0.956986283253483,0.0331958461151046,0.0263215085052832,0.954765060744859
28,"M5E","fried",0.031655909286102,0.0251821708891818,0.959558338103669,0.0321257534471295,0.0255118680334279,0.957634418668188
28,"M5","machine",0.0272713244666832,0.0176091165521809,0.957923391832454,0.13952801006118,0.0572056164073408,0.507497863789251
28,"M5E","machine",0.0240987067096298,0.0162617551344435,0.967143920927732,0.0767644381925906,0.0416430673571914,0.850924776383819
28,"M5","MV",0.000294683138214093,0.000133687685386906,0.999998429470486,0.000294179076946797,0.000130985363143942,0.999998418530827
28,"M5E","MV",0.000233686690250466,0.000123200427895491,0.999999012349052,0.000214460931880149,0.000121299673375887,0.999999159508073
28,"M5","servo",0.0474692186375534,0.0306341638016961,0.954965230546945,0.0396787152997042,0.0279102092504531,0.96791310005905
28,"M5E","servo",0.0474692186375534,0.0306341638016961,0.954965230546945,0.0396787152997042,0.0279102092504531,0.96791310005905
29,"M5","abalone",0.0761551888571538,0.0529128316658134,0.568819113324059,0.0758688838532557,0.0534428498661241,0.594746236461696
29,"M5E","abalone",0.0762696461040096,0.0530883935155302,0.567522054922898,0.0759044222224831,0.0537470380787726,0.594366491031393
29,"M5","auto",0.072144825011805,0.051969162942151,0.878016228771271,0.0577123465377959,0.0422303610675919,0.920864188591001
29,"M5E","auto",0.0703736217819975,0.0501464644356945,0.883932269608624,0.0614194195138696,0.0482168976264252,0.910371318170266
29,"M5","bos_housing",0.0554687229392909,0.0400314312706096,0.927401918464058,0.0586411315688531,0.0472073769715487,0.904884688857849
29,"M5E","bos_housing",0.0545496425400592,0.0386844364306394,0.929787792453278,0.0549154801005195,0.0432962320592409,0.91658669707615
29,"M5","cali_housing",0.0894197687333983,0.0578227063524048,0.858674635093985,0.1042895073102,0.0658269590154811,0.808898609142096
29,"M5E","cali_housing",0.0824673600875962,0.0526441483545072,0.879796471719107,0.0965622078430036,0.0596038907926208,0.836168657277295
29,"M5","CASP",0.196644490449997,0.136878053409986,0.545949864529398,0.209292057159891,0.145497866793852,0.481149932796031
29,"M5E","CASP",0.175101003898075,0.123604754734751,0.639987553409262,0.186628535719192,0.131097019770479,0.587434905683349
29,"M5","elevators",0.0316951198380942,0.0234601978108742,0.900186592729772,0.0319227340712481,0.0237603505856421,0.917954115287897
29,"M5E","elevators",0.0313328495936089,0.0231524579157009,0.902455256129593,0.0316060029484125,0.0232370991240092,0.919574124947462
29,"M5","fried",0.0327423517062319,0.0259551167252053,0.95655289434271,0.0334868532707205,0.026611197769355,0.956203594107113
29,"M5E","fried",0.0316385352155318,0.0251518681331892,0.959432910637513,0.0318025113239125,0.025266746209254,0.960498587500105
29,"M5","machine",0.0267518802462284,0.0171838771870943,0.965805059308453,0.0367534709249557,0.0232430838293151,0.941118245683027
29,"M5E","machine",0.0264305826030943,0.0174142658159035,0.966621508600332,0.0593029583653789,0.034069539819693,0.846701911276475
29,"M5","MV",0.000319335584042918,0.000131461247629284,0.999998154537039,0.000421518851450984,0.000139470148336557,0.999996772985356
29,"M5E","MV",0.000212650688598768,0.00011496572315163,0.999999181640197,0.00026742755082516,0.000121449547206204,0.999998701089506
29,"M5","servo",0.0591373374824326,0.0320836226187603,0.92212332381416,0.0492177140156148,0.0373941206530736,0.961952858681394
29,"M5E","servo",0.0591373374824326,0.0320836226187603,0.92212332381416,0.0492177140156148,0.0373941206530736,0.961952858681394
30,"M5","abalone",0.075740548062675,0.0529636802601711,0.567434676247606,0.0751888131798339,0.0538191380270808,0.60288752834243
30,"M5E","abalone",0.0754426644866651,0.0525176002549504,0.570830498448271,0.0759915419285623,0.0531127151033077,0.594362982604793
30,"M5","auto",0.0679481064534514,0.0485401434034928,0.894832807094747,0.0912155698995729,0.0686571163008984,0.70911456073579
30,"M5E","auto",0.0633116670931294,0.0454456327721982,0.908695314771984,0.0879842464251226,0.0625738146457266,0.72935882633699
30,"M5","bos_housing",0.0580341378133259,0.0425306724696712,0.918226421794289,0.140230484282083,0.0777453754410505,0.650040926433949
30,"M5E","bos_housing",0.0552198813991318,0.0396566404809185,0.925965036358735,0.097724898948687,0.0555621797641768,0.830041515258069
30,"M5","cali_housing",0.0891722544085209,0.0572901035011403,0.859652469281019,0.106060167723891,0.0662388785868278,0.8076963889563
30,"M5E","cali_housing",0.0819483870772471,0.0520525609576734,0.881470595220763,0.0976171804816402,0.0608926110315631,0.837094652936854
30,"M5","CASP",0.195405669042538,0.136085460281205,0.550450190012044,0.204253578118549,0.141813740827781,0.505136092671335
30,"M5E","CASP",0.175197813799921,0.1239425470426,0.638622702994383,0.187647764222687,0.132068485701003,0.582330058057028
30,"M5","elevators",0.0313666395919045,0.0232250717212955,0.90400912773313,0.0337514017559224,0.0244742711605766,0.893156171290132
30,"M5E","elevators",0.0317378543693532,0.0233502456199961,0.901723636838874,0.032546208902544,0.0235380951659268,0.900650284299478
30,"M5","fried",0.0327295434270456,0.0259565581163976,0.956798985977975,0.0336014927403779,0.0268175337105434,0.954541482758543
30,"M5E","fried",0.0314071369339492,0.0249367460206211,0.960219453707051,0.0319977455167076,0.025567935017456,0.958777257314313
30,"M5","machine",0.0290499164251094,0.0184839716658257,0.962130957795614,0.063362520493691,0.033425858123504,0.0962569722685072
30,"M5E","machine",0.0297550131104695,0.0186144246361027,0.960270340929834,0.0243042210078542,0.0192486965015302,0.86703311892585
30,"M5","MV",0.000308729989477429,0.000138378630701778,0.999998264946075,0.000310136236109807,0.000140908294303288,0.999998301616196
30,"M5E","MV",0.000199939340856593,0.000110222871013944,0.999999272300875,0.000198169964848432,0.000112625530644706,0.999999306563846
30,"M5","servo",0.0636044438231546,0.0368523245538693,0.913414650900912,0.0899199147717826,0.0521357817667907,0.847253194060369
30,"M5E","servo",0.0636044438231546,0.0368523245538693,0.913414650900912,0.0899199147717826,0.0521357817667907,0.847253194060369
